Matricula_Aluno,Situacao_Atual,Desistencia_Real,Probabilidade_Churn,Predicao_Churn,Meses_na_Escola,Modalidade_Ensino,Valor_Mensalidade,Tipo_Contrato_Matricula,Forma_Pagamento_Mensalidade,Genero,Aluno_Bolsista,Participa_Atividade_Extra,Apoio_Psicopedagogico,Reforco_Escolar,Risco_de_Desistencia,Nivel_Risco,Ranking
2439-QKJUL,Ativo,0,0.0036932848486399246,0,5,EAD,20.25,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,44,MUITO BAIXO,4919
6351-SCJKT,Ativo,0,0.0036932848486399246,0,3,Presencial,41.35,Mensal,Boleto Impresso,Male,Não,Não,Sim,Não,46,MUITO BAIXO,4920
5960-MVTUK,Ativo,0,0.003686831594137819,0,3,Presencial,29.75,Mensal,Boleto Digital,Male,Não,Não,Não,Não,55,MUITO BAIXO,4921
3007-FDPEA,Ativo,0,0.003686831594137819,0,2,EAD,20.7,Mensal,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,46,MUITO BAIXO,4922
1478-VPOAD,Ativo,0,0.0036867788473210618,0,1,Presencial,43.8,Mensal,Boleto Digital,Female,Não,Sim,Não,Não,31,MUITO BAIXO,4923
6145-NNPNO,Ativo,0,0.0036867788473210618,0,1,Presencial,44.15,Mensal,Débito Automático,Female,Não,Sim,Não,Não,64,MUITO BAIXO,4924
9374-YOLBJ,Ativo,0,0.0036867788473210618,0,1,EAD,19.25,Mensal,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,27,MUITO BAIXO,4925
6569-KTMDU,Ativo,0,0.0036867788473210618,0,1,EAD,19.1,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,26,MUITO BAIXO,4926
6654-QGBZZ,Ativo,0,0.0036867788473210618,0,1,EAD,19.9,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,54,MUITO BAIXO,4927
2676-ISHSF,Ativo,0,0.0036867788473210618,0,1,EAD,20.3,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,46,MUITO BAIXO,4928
7617-EYGLW,Ativo,0,0.0036867788473210618,0,1,EAD,19.45,Mensal,Boleto Digital,Male,Não,Sim,Não se aplica,Não se aplica,64,MUITO BAIXO,4929
2209-XADXF,Ativo,0,0.0036867788473210618,0,1,Presencial,25.25,Mensal,Débito Automático,Female,Não,Não,Não,Não,28,MUITO BAIXO,4930
8605-ITULD,Ativo,0,0.0036867788473210618,0,1,EAD,19.55,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,31,MUITO BAIXO,4931
0927-CNGRH,Ativo,0,0.0036867788473210618,0,1,EAD,19.55,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,21,MUITO BAIXO,4932
2812-SFXMJ,Ativo,0,0.0036867788473210618,0,1,EAD,20.05,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,27,MUITO BAIXO,4933
2576-HXMPA,Ativo,0,0.003686738011471845,0,1,EAD,19.55,Mensal,Cartão de Crédito Recorrente,Female,Não,Sim,Não se aplica,Não se aplica,38,MUITO BAIXO,4934
2495-TTHBQ,Ativo,0,0.0036692620100068005,0,4,EAD,20.4,Anual,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,24,MUITO BAIXO,4935
6942-LBFDP,Ativo,0,0.003669250507335336,0,2,EAD,20.55,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,25,MUITO BAIXO,4936
2393-DIVAI,Ativo,0,0.003669250507335336,0,3,EAD,20.0,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,21,MUITO BAIXO,4937
0303-WMMRN,Ativo,0,0.003669250507335336,0,5,EAD,19.25,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,27,MUITO BAIXO,4938
5144-PQCDZ,Ativo,0,0.003669250507335336,0,4,EAD,19.95,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,64,MUITO BAIXO,4939
4986-MXSFP,Ativo,0,0.003669250507335336,0,2,EAD,20.0,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,39,MUITO BAIXO,4940
6231-WFGFH,Ativo,0,0.003669250507335336,0,4,EAD,20.5,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,34,MUITO BAIXO,4941
2732-ISEZX,Ativo,0,0.003669250507335336,0,5,EAD,20.5,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,53,MUITO BAIXO,4942
7526-IVLYU,Ativo,0,0.003669250507335336,0,3,EAD,19.65,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,55,MUITO BAIXO,4943
6184-DYUOB,Ativo,0,0.003669250507335336,0,3,EAD,19.6,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,29,MUITO BAIXO,4944
1179-INLAT,Ativo,0,0.003669250507335336,0,3,EAD,19.45,Anual,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,32,MUITO BAIXO,4945
0541-FITGH,Ativo,0,0.0036688096997599734,0,2,Presencial,62.15,Mensal,Boleto Impresso,Female,Não,Sim,Sim,Não,34,MUITO BAIXO,4946
1895-QTKDO,Ativo,0,0.003661372231867883,0,1,Presencial,43.95,Mensal,Cartão de Crédito Recorrente,Female,Não,Sim,Não,Não,20,MUITO BAIXO,4947
2654-VBVPB,Ativo,0,0.00366116050845438,0,1,EAD,19.9,Mensal,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,49,MUITO BAIXO,4948
9441-QHEVC,Ativo,0,0.00366116050845438,0,1,EAD,19.1,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,30,MUITO BAIXO,4949
6656-JWRQX,Ativo,0,0.00366116050845438,0,1,Presencial,30.55,Mensal,Boleto Impresso,Female,Não,Não,Não,Não,57,MUITO BAIXO,4950
8203-XJZRC,Ativo,0,0.00366116050845438,0,1,EAD,20.25,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,57,MUITO BAIXO,4951
3213-VVOLG,Ativo,0,0.00366116050845438,0,0,EAD,25.35,Plano de Ciclo Completo,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,49,MUITO BAIXO,4952
5999-LCXAO,Ativo,0,0.00366116050845438,0,1,Presencial,29.9,Mensal,Boleto Impresso,Female,Não,Não,Sim,Não,61,MUITO BAIXO,4953
5701-SVCWR,Ativo,0,0.00366116050845438,0,1,EAD,24.0,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,60,MUITO BAIXO,4954
7252-NTGSS,Ativo,0,0.00366116050845438,0,1,Presencial,45.15,Mensal,Boleto Impresso,Female,Não,Sim,Não,Não,48,MUITO BAIXO,4955
9753-OYLBX,Ativo,0,0.00366116050845438,0,1,EAD,20.5,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,54,MUITO BAIXO,4956
2903-YYTBW,Ativo,0,0.00366116050845438,0,1,Presencial,44.55,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,48,MUITO BAIXO,4957
8048-DSDFQ,Ativo,0,0.00366116050845438,0,1,EAD,20.2,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,42,MUITO BAIXO,4958
5522-JBWMO,Ativo,0,0.00366116050845438,0,1,Presencial,44.0,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,29,MUITO BAIXO,4959
7302-ZHMHP,Ativo,0,0.00366116050845438,0,1,EAD,19.15,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,51,MUITO BAIXO,4960
5088-QZLRL,Ativo,0,0.00366116050845438,0,1,EAD,20.65,Mensal,Boleto Digital,Male,Não,Sim,Não se aplica,Não se aplica,56,MUITO BAIXO,4961
9244-ZVAPM,Ativo,0,0.00366116050845438,0,1,Presencial,45.6,Mensal,Boleto Impresso,Male,Não,Sim,Não,Não,50,MUITO BAIXO,4962
2538-OIMXF,Ativo,0,0.00366116050845438,0,1,Presencial,24.7,Mensal,Boleto Impresso,Female,Não,Não,Não,Não,55,MUITO BAIXO,4963
6158-HDPXZ,Ativo,0,0.00366116050845438,0,1,Presencial,25.35,Mensal,Boleto Impresso,Male,Não,Não,Não,Não,51,MUITO BAIXO,4964
2520-SGTTA,Ativo,0,0.0036611491018680403,0,0,EAD,20.0,Plano de Ciclo Completo,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,27,MUITO BAIXO,4965
7096-UCLNH,Ativo,0,0.0036611491018680403,0,1,EAD,20.05,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,49,MUITO BAIXO,4966
3785-NRHYR,Ativo,0,0.0036611491018680403,0,1,EAD,19.65,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,31,MUITO BAIXO,4967
5562-BETPV,Ativo,0,0.0036611491018680403,0,1,EAD,19.65,Anual,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,53,MUITO BAIXO,4968
3717-OFRTN,Ativo,0,0.0036611491018680403,0,1,EAD,19.75,Mensal,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,43,MUITO BAIXO,4969
1135-LMECX,Ativo,0,0.0036611491018680403,0,1,EAD,19.85,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,51,MUITO BAIXO,4970
1905-OEILC,Ativo,0,0.0036611491018680403,0,1,EAD,19.5,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,33,MUITO BAIXO,4971
2080-SRCDE,Ativo,0,0.0036611491018680403,0,1,EAD,25.4,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,38,MUITO BAIXO,4972
8974-OVACP,Ativo,0,0.0036611491018680403,0,1,EAD,20.15,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,31,MUITO BAIXO,4973
4232-JGKIY,Ativo,0,0.0036611491018680403,0,1,EAD,19.2,Mensal,Boleto Digital,Male,Não,Sim,Não se aplica,Não se aplica,27,MUITO BAIXO,4974
1453-RZFON,Ativo,0,0.0036611491018680403,0,1,Presencial,49.9,Mensal,Boleto Impresso,Female,Não,Sim,Sim,Não,54,MUITO BAIXO,4975
1099-GODLO,Ativo,0,0.0036611491018680403,0,1,EAD,20.35,Plano de Ciclo Completo,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,38,MUITO BAIXO,4976
0374-AACSZ,Ativo,0,0.0036611491018680403,0,1,Presencial,50.15,Mensal,Boleto Digital,Female,Não,Sim,Sim,Não,30,MUITO BAIXO,4977
3807-XHCJH,Ativo,0,0.0036611491018680403,0,1,EAD,20.0,Mensal,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,33,MUITO BAIXO,4978
8885-QSQBX,Ativo,0,0.0036611491018680403,0,1,Presencial,49.55,Mensal,Débito Automático,Female,Não,Sim,Sim,Não,36,MUITO BAIXO,4979
3069-SSVSN,Ativo,0,0.0036611491018680403,0,1,Presencial,25.85,Anual,Boleto Impresso,Female,Não,Não,Não,Não,55,MUITO BAIXO,4980
1156-ZFYDO,Ativo,0,0.0036611491018680403,0,1,EAD,19.75,Mensal,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,38,MUITO BAIXO,4981
4367-NUYAO,Ativo,0,0.0036611491018680403,0,0,EAD,25.75,Plano de Ciclo Completo,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,48,MUITO BAIXO,4982
1663-MHLHE,Ativo,0,0.0036611491018680403,0,1,EAD,19.2,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,44,MUITO BAIXO,4983
7644-OMVMY,Ativo,0,0.0036611491018680403,0,0,EAD,19.85,Plano de Ciclo Completo,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,53,MUITO BAIXO,4984
3030-ZKIWL,Ativo,0,0.0036611491018680403,0,1,EAD,20.05,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,21,MUITO BAIXO,4985
8393-JMVMB,Ativo,0,0.0036611491018680403,0,1,EAD,19.45,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,48,MUITO BAIXO,4986
0247-SLUJI,Ativo,0,0.0036611491018680403,0,1,EAD,19.7,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,43,MUITO BAIXO,4987
6582-OIVSP,Ativo,0,0.0036611491018680403,0,1,Presencial,45.3,Mensal,Boleto Impresso,Female,Não,Sim,Não,Não,48,MUITO BAIXO,4988
0673-IGUQO,Ativo,0,0.0036611491018680403,0,1,EAD,20.45,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,38,MUITO BAIXO,4989
9962-BFPDU,Ativo,0,0.0036611491018680403,0,1,EAD,20.05,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,52,MUITO BAIXO,4990
0970-QXPXW,Ativo,0,0.0036611491018680403,0,1,EAD,19.65,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,25,MUITO BAIXO,4991
3373-YZZYM,Ativo,0,0.0036611491018680403,0,1,EAD,19.2,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,46,MUITO BAIXO,4992
2273-QCKXA,Ativo,0,0.0036611491018680403,0,1,Presencial,49.05,Mensal,Boleto Impresso,Male,Não,Sim,Não,Não,30,MUITO BAIXO,4993
8720-RQSBJ,Ativo,0,0.0036611491018680403,0,1,Presencial,44.0,Mensal,Boleto Digital,Male,Sim,Sim,Não,Não,46,MUITO BAIXO,4994
2049-BAFNW,Ativo,0,0.0036611491018680403,0,1,Presencial,35.9,Mensal,Boleto Impresso,Female,Não,Não,Não,Não,55,MUITO BAIXO,4995
6579-JPICP,Ativo,0,0.0036611491018680403,0,1,EAD,20.4,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,46,MUITO BAIXO,4996
3727-JEZTU,Ativo,0,0.0036611491018680403,0,1,EAD,20.4,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,21,MUITO BAIXO,4997
7754-IXRMC,Ativo,0,0.0036611491018680403,0,1,Presencial,45.35,Mensal,Boleto Impresso,Female,Não,Sim,Não,Não,23,MUITO BAIXO,4998
7698-YFGEZ,Ativo,0,0.0036611491018680403,0,1,EAD,20.0,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,38,MUITO BAIXO,4999
2111-DWYHN,Ativo,0,0.0036611491018680403,0,1,EAD,21.1,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,52,MUITO BAIXO,5000
1015-OWJKI,Ativo,0,0.0036611491018680403,0,1,EAD,19.05,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,59,MUITO BAIXO,5001
6286-SUUWT,Ativo,0,0.0036611491018680403,0,1,EAD,19.95,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,21,MUITO BAIXO,5002
3590-TCXTB,Ativo,0,0.0036611491018680403,0,1,EAD,20.35,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,56,MUITO BAIXO,5003
3413-BMNZE,Ativo,0,0.0036611491018680403,0,1,Presencial,45.25,Mensal,Débito Automático,Male,Sim,Sim,Não,Não,40,MUITO BAIXO,5004
1942-OQFRW,Ativo,0,0.0036611491018680403,0,1,Presencial,44.0,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,61,MUITO BAIXO,5005
8286-AFUYI,Ativo,0,0.0036611491018680403,0,1,Presencial,47.95,Mensal,Boleto Digital,Male,Não,Sim,Sim,Não,35,MUITO BAIXO,5006
6124-ACRHJ,Ativo,0,0.0036611491018680403,0,1,EAD,19.75,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,32,MUITO BAIXO,5007
8559-WNQZS,Ativo,0,0.0036611491018680403,0,1,EAD,20.45,Plano de Ciclo Completo,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,27,MUITO BAIXO,5008
2672-OJQZP,Ativo,0,0.0036611491018680403,0,1,Presencial,44.75,Mensal,Boleto Impresso,Female,Não,Sim,Não,Não,30,MUITO BAIXO,5009
3841-CONLJ,Ativo,0,0.0036611491018680403,0,1,Presencial,35.0,Mensal,Boleto Digital,Female,Não,Não,Não,Não,54,MUITO BAIXO,5010
4013-GUXND,Ativo,0,0.0036611491018680403,0,1,EAD,20.8,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,38,MUITO BAIXO,5011
6728-WYQBC,Ativo,0,0.0036611491018680403,0,1,EAD,20.95,Mensal,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,62,MUITO BAIXO,5012
9103-CXVOK,Ativo,0,0.0036611491018680403,0,1,EAD,19.75,Mensal,Boleto Digital,Male,Não,Sim,Não se aplica,Não se aplica,27,MUITO BAIXO,5013
4706-DGAHW,Ativo,0,0.0036611491018680403,0,1,Presencial,45.2,Mensal,Boleto Digital,Male,Sim,Sim,Não,Não,44,MUITO BAIXO,5014
3645-DEYGF,Ativo,0,0.0036611491018680403,0,1,EAD,20.75,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,25,MUITO BAIXO,5015
1816-FLZDK,Ativo,0,0.0036611491018680403,0,1,Presencial,29.15,Mensal,Boleto Impresso,Male,Não,Não,Não,Não,40,MUITO BAIXO,5016
3976-NLDEZ,Ativo,0,0.0036611491018680403,0,1,EAD,20.6,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,52,MUITO BAIXO,5017
8992-CEUEN,Ativo,0,0.0036611491018680403,0,1,EAD,18.85,Mensal,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,37,MUITO BAIXO,5018
3679-XASPY,Ativo,0,0.0036611491018680403,0,1,EAD,19.45,Mensal,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,26,MUITO BAIXO,5019
2967-MXRAV,Ativo,0,0.0036611491018680403,0,1,EAD,18.8,Anual,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,51,MUITO BAIXO,5020
9708-KFDBY,Ativo,0,0.003661119955318726,0,1,EAD,20.55,Mensal,Cartão de Crédito Recorrente,Male,Não,Sim,Não se aplica,Não se aplica,28,MUITO BAIXO,5021
7926-IJOOU,Ativo,0,0.003661108548858268,0,1,EAD,19.3,Mensal,Cartão de Crédito Recorrente,Male,Não,Sim,Não se aplica,Não se aplica,47,MUITO BAIXO,5022
8562-GHPPI,Ativo,0,0.003661108548858268,0,1,EAD,19.8,Mensal,Cartão de Crédito Recorrente,Female,Não,Sim,Não se aplica,Não se aplica,22,MUITO BAIXO,5023
3090-QFUVD,Ativo,0,0.003661108548858268,0,1,EAD,20.3,Mensal,Cartão de Crédito Recorrente,Female,Não,Sim,Não se aplica,Não se aplica,31,MUITO BAIXO,5024
2542-HYGIQ,Ativo,0,0.003661108548858268,0,1,EAD,19.95,Mensal,Cartão de Crédito Recorrente,Female,Não,Sim,Não se aplica,Não se aplica,48,MUITO BAIXO,5025
2220-IAHLS,Ativo,0,0.003661108548858268,0,1,EAD,19.4,Mensal,Cartão de Crédito Recorrente,Female,Não,Sim,Não se aplica,Não se aplica,21,MUITO BAIXO,5026
2607-FBDFF,Ativo,0,0.003661108548858268,0,1,Presencial,49.0,Mensal,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Não,45,MUITO BAIXO,5027
7472-EQOAV,Ativo,0,0.0036599239183994813,0,71,Híbrido,86.7,Anual,Débito Automático,Male,Sim,Sim,Sim,Sim,44,MUITO BAIXO,5028
5349-AZPEW,Ativo,0,0.003653607566598567,0,5,Presencial,25.05,Mensal,Boleto Impresso,Female,Não,Não,Não,Não,24,MUITO BAIXO,5029
6260-XLACS,Ativo,0,0.0036535961128218385,0,4,EAD,19.7,Anual,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,43,MUITO BAIXO,5030
3717-OEAUQ,Ativo,0,0.0036535961128218385,0,2,Híbrido,70.7,Mensal,Boleto Impresso,Male,Não,Sim,Não,Não,38,MUITO BAIXO,5031
6629-LADHQ,Ativo,0,0.0036535961128218385,0,2,Presencial,50.95,Mensal,Boleto Impresso,Female,Não,Sim,Sim,Não,37,MUITO BAIXO,5032
5600-KTXFM,Ativo,0,0.0036534662800015772,0,2,Híbrido,69.95,Mensal,Boleto Impresso,Male,Não,Sim,Não,Não,46,MUITO BAIXO,5033
0928-JMXNP,Ativo,0,0.0036470171798583064,0,4,Presencial,29.9,Mensal,Boleto Digital,Male,Sim,Não,Não,Não,46,MUITO BAIXO,5034
8566-YPRGL,Ativo,0,0.003636897468289926,0,1,EAD,19.5,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,23,MUITO BAIXO,5035
8705-WZCYL,Ativo,0,0.003636897468289926,0,1,Presencial,44.8,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,31,MUITO BAIXO,5036
2275-RBYQS,Ativo,0,0.003636897468289926,0,1,Presencial,45.4,Mensal,Boleto Impresso,Female,Não,Sim,Não,Não,50,MUITO BAIXO,5037
3716-UVSPD,Ativo,0,0.003636897468289926,0,1,Presencial,49.3,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,45,MUITO BAIXO,5038
2369-FEVNO,Ativo,0,0.003636897468289926,0,1,EAD,19.9,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,52,MUITO BAIXO,5039
0248-IPDFW,Ativo,0,0.003636897468289926,0,1,Presencial,50.1,Mensal,Boleto Digital,Female,Não,Sim,Não,Não,57,MUITO BAIXO,5040
0623-GDISB,Ativo,0,0.003636897468289926,0,1,Presencial,48.45,Mensal,Débito Automático,Female,Não,Sim,Sim,Não,27,MUITO BAIXO,5041
6888-SBYAI,Ativo,0,0.00363688613702075,0,1,Presencial,50.7,Mensal,Boleto Impresso,Male,Não,Sim,Sim,Não,30,MUITO BAIXO,5042
6127-IYJOZ,Ativo,0,0.00363688613702075,0,1,Presencial,45.85,Mensal,Boleto Impresso,Male,Sim,Sim,Não,Não,56,MUITO BAIXO,5043
8356-WUAOJ,Ativo,0,0.00363688613702075,0,1,Presencial,45.0,Mensal,Boleto Digital,Female,Não,Sim,Não,Não,63,MUITO BAIXO,5044
8267-KFGYD,Ativo,0,0.00363688613702075,0,1,EAD,21.05,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,32,MUITO BAIXO,5045
4373-VVHQL,Ativo,0,0.00363688613702075,0,1,Presencial,44.75,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,59,MUITO BAIXO,5046
2862-PFNIK,Ativo,0,0.00363688613702075,0,1,Presencial,24.7,Mensal,Boleto Digital,Male,Não,Não,Não,Não,29,MUITO BAIXO,5047
1622-HSHSF,Ativo,0,0.00363688613702075,0,1,EAD,19.55,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,58,MUITO BAIXO,5048
1724-IQWNM,Ativo,0,0.00363688613702075,0,1,EAD,19.3,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,46,MUITO BAIXO,5049
4781-ZXYGU,Ativo,0,0.00363688613702075,0,1,EAD,20.15,Mensal,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,40,MUITO BAIXO,5050
4472-LVYGI,Ativo,0,0.00363688613702075,0,0,Presencial,52.55,Plano de Ciclo Completo,Débito Automático,Female,Não,Não,Sim,Não,36,MUITO BAIXO,5051
6650-VJONK,Ativo,0,0.00363688613702075,0,1,Presencial,43.85,Mensal,Débito Automático,Male,Não,Sim,Não,Não,39,MUITO BAIXO,5052
7298-IZWLY,Ativo,0,0.00363688613702075,0,1,EAD,19.4,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,25,MUITO BAIXO,5053
4634-JLRJT,Ativo,0,0.00363688613702075,0,1,EAD,20.35,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,40,MUITO BAIXO,5054
7814-LEEVE,Ativo,0,0.00363688613702075,0,1,EAD,20.3,Mensal,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,54,MUITO BAIXO,5055
5868-YTYKS,Ativo,0,0.00363688613702075,0,1,EAD,20.25,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,48,MUITO BAIXO,5056
1423-BMPBQ,Ativo,0,0.00363688613702075,0,1,EAD,19.0,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,44,MUITO BAIXO,5057
3566-HJGPK,Ativo,0,0.00363688613702075,0,1,Presencial,45.55,Mensal,Boleto Impresso,Male,Não,Sim,Não,Não,31,MUITO BAIXO,5058
8064-RAVOH,Ativo,0,0.00363688613702075,0,1,Presencial,49.85,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,49,MUITO BAIXO,5059
2081-KJSQF,Ativo,0,0.00363688613702075,0,1,EAD,20.25,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,21,MUITO BAIXO,5060
8896-BQTTI,Ativo,0,0.00363688613702075,0,1,EAD,25.0,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,53,MUITO BAIXO,5061
8710-YGLWG,Ativo,0,0.00363688613702075,0,1,Presencial,44.9,Mensal,Boleto Impresso,Male,Não,Sim,Não,Não,21,MUITO BAIXO,5062
1536-HBSWP,Ativo,0,0.00363688613702075,0,1,Presencial,49.9,Mensal,Boleto Digital,Female,Não,Sim,Não,Não,56,MUITO BAIXO,5063
5207-PLSTK,Ativo,0,0.00363688613702075,0,1,Presencial,48.75,Mensal,Boleto Impresso,Male,Não,Sim,Sim,Não,58,MUITO BAIXO,5064
8445-DNBAE,Ativo,0,0.00363688613702075,0,1,Presencial,50.05,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,61,MUITO BAIXO,5065
0082-LDZUE,Ativo,0,0.00363688613702075,0,1,Presencial,44.3,Mensal,Boleto Impresso,Male,Não,Sim,Não,Não,57,MUITO BAIXO,5066
5133-POWUA,Ativo,0,0.00363688613702075,0,1,Presencial,45.8,Mensal,Boleto Impresso,Male,Não,Sim,Não,Não,30,MUITO BAIXO,5067
2712-SYWAY,Ativo,0,0.00363688613702075,0,1,EAD,25.7,Mensal,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,54,MUITO BAIXO,5068
2465-BLLEU,Ativo,0,0.00363688613702075,0,1,EAD,19.75,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,33,MUITO BAIXO,5069
4661-NJEUX,Ativo,0,0.00363688613702075,0,1,EAD,20.05,Mensal,Boleto Impresso,Male,Não,Sim,Não se aplica,Não se aplica,52,MUITO BAIXO,5070
3961-SXAXY,Ativo,0,0.00363688613702075,0,1,Presencial,44.05,Mensal,Débito Automático,Male,Não,Sim,Não,Não,54,MUITO BAIXO,5071
6469-MRVET,Ativo,0,0.00363688613702075,0,1,EAD,20.2,Anual,Boleto Digital,Male,Não,Sim,Não se aplica,Não se aplica,21,MUITO BAIXO,5072
4367-NHWMM,Ativo,0,0.00363688613702075,0,1,Presencial,24.9,Mensal,Boleto Impresso,Female,Não,Não,Não,Não,61,MUITO BAIXO,5073
2480-JZOSN,Ativo,0,0.00363688613702075,0,1,EAD,20.65,Mensal,Boleto Impresso,Female,Não,Sim,Não se aplica,Não se aplica,59,MUITO BAIXO,5074
